species	family	total_hits	filtered_hits	node	short
Panthera_tigris_altaica	Mir-185	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-186	1	1	Mammalia	P.tigris_altaica
Panthera_tigris_altaica	Mir-188	3	3	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-19	3	3	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-190	2	2	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-191	1	1	Gnathostomata	P.tigris_altaica
Panthera_tigris_altaica	Mir-1911	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-1912	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-192	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-193	3	3	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-194	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-196	3	3	Olfactores	P.tigris_altaica
Panthera_tigris_altaica	Mir-197	3	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-199	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-202	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-204	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-205	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-208	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-21	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-210	1	1	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-2114	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-214	1	1	Gnathostomata	P.tigris_altaica
Panthera_tigris_altaica	Mir-216	2	2	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-217	1	1	Chordata	P.tigris_altaica
Panthera_tigris_altaica	Mir-218	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-22	1	1	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-221	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-223	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-23	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-2355	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-24	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-26	3	3	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-27	2	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-28	5	4	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-29	5	5	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-296	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-30	6	6	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-3059	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-3085	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-31	1	1	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-32	1	1	Gnathostomata	P.tigris_altaica
Panthera_tigris_altaica	Mir-320	2	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-324	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-325	6	1	Theria	P.tigris_altaica
Panthera_tigris_altaica	Mir-326	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-328	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-33	1	1	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-330	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-331	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-335	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-338	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-339	2	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-34	5	5	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-340	6	1	Theria	P.tigris_altaica
Panthera_tigris_altaica	Mir-342	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-345	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-346	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-361	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-3613	1	1	Theria	P.tigris_altaica
Panthera_tigris_altaica	Mir-362	5	4	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-370	1	1	Boreoeutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-374	2	2	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-376	5	5	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-378	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-383	1	1	Tetrapoda	P.tigris_altaica
Panthera_tigris_altaica	Mir-384	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-423	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-425	1	1	Gnathostomata	P.tigris_altaica
Panthera_tigris_altaica	Mir-430	7	7	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-432	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-433	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-450	3	3	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-451	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-455	2	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-459	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-483	12	1	Theria	P.tigris_altaica
Panthera_tigris_altaica	Mir-486	6	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-488	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-489	1	1	Osteichthyes	P.tigris_altaica
Panthera_tigris_altaica	Mir-490	1	1	Amniota	P.tigris_altaica
Panthera_tigris_altaica	Mir-491	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-493	3	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-499	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-504	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-505	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-506	7	7	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-542	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-544	615	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-551	6	2	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-574	1531	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-582	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-590	1	1	Mammalia	P.tigris_altaica
Panthera_tigris_altaica	Mir-592	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-599	1	1	Sarcopterygii	P.tigris_altaica
Panthera_tigris_altaica	Mir-628	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-652	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-6529	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-653	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-670	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-6715	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-7	3	3	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-744	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-8	3	3	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-873	2	1	Mammalia	P.tigris_altaica
Panthera_tigris_altaica	Mir-874	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-875	1	1	Vertebrata	P.tigris_altaica
Panthera_tigris_altaica	Mir-876	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-877	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-885	1	1	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-9	1	1	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-92	5	5	Bilateria	P.tigris_altaica
Panthera_tigris_altaica	Mir-95	13	4	Eutheria	P.tigris_altaica
Panthera_tigris_altaica	Mir-96	3	3	Bilateria	P.tigris_altaica
Pan_troglodytes	Let-7	13	12	Bilateria	P.troglodytes
Pan_troglodytes	Mir-1	3	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-10	8	8	Eumetazoa	P.troglodytes
Pan_troglodytes	Mir-101	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-103	3	3	Deuterostomia	P.troglodytes
Pan_troglodytes	Mir-105	4	4	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1180	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-122	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-124	3	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-1247	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1249	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1251	1	1	Theria	P.troglodytes
Pan_troglodytes	Mir-126	1	1	Olfactores	P.troglodytes
Pan_troglodytes	Mir-127	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1271	16	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1277	5671	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-128	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-129	2	2	Chordata	P.troglodytes
Pan_troglodytes	Mir-1296	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1298	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-130	5	5	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-1301	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1306	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-1307	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-132	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-1323	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-133	3	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-134	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-1343	4	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-135	3	3	Chordata	P.troglodytes
Pan_troglodytes	Mir-136	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-137	2	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-138	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-139	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-140	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-142	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-143	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-144	2	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-145	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-146	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-147	3	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-148	3	3	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-149	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-15	8	7	Olfactores	P.troglodytes
Pan_troglodytes	Mir-150	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-153	2	2	Bilateria	P.troglodytes
Pan_troglodytes	Mir-154	31	31	Eutheria	P.troglodytes
Pan_troglodytes	Mir-155	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-17	8	8	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-181	6	6	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-184	1	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-185	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-186	1	1	Mammalia	P.troglodytes
Pan_troglodytes	Mir-187	1	1	Osteichthyes	P.troglodytes
Pan_troglodytes	Mir-188	6	6	Eutheria	P.troglodytes
Pan_troglodytes	Mir-19	3	3	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-190	2	2	Bilateria	P.troglodytes
Pan_troglodytes	Mir-191	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-1912	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-192	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-193	4	4	Bilateria	P.troglodytes
Pan_troglodytes	Mir-194	3	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-196	4	4	Olfactores	P.troglodytes
Pan_troglodytes	Mir-197	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-199	4	4	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-202	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-203	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-204	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-205	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-208	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-21	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-210	1	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-2114	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-214	2	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-216	2	2	Bilateria	P.troglodytes
Pan_troglodytes	Mir-217	2	1	Chordata	P.troglodytes
Pan_troglodytes	Mir-218	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-219	4	2	Bilateria	P.troglodytes
Pan_troglodytes	Mir-22	1	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-221	4	4	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-223	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-224	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-23	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-2355	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-24	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-26	3	3	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-27	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-28	6	3	Eutheria	P.troglodytes
Pan_troglodytes	Mir-29	4	4	Bilateria	P.troglodytes
Pan_troglodytes	Mir-296	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-30	6	6	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-3059	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-3085	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-31	1	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-3140	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-3145	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-3173	5	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-32	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-320	17	4	Eutheria	P.troglodytes
Pan_troglodytes	Mir-3200	6	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-324	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-325	8	1	Theria	P.troglodytes
Pan_troglodytes	Mir-326	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-328	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-33	3	2	Bilateria	P.troglodytes
Pan_troglodytes	Mir-330	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-331	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-335	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-337	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-338	2	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-339	2	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-34	6	6	Bilateria	P.troglodytes
Pan_troglodytes	Mir-340	6	1	Theria	P.troglodytes
Pan_troglodytes	Mir-342	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-345	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-346	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-361	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-3613	1	1	Theria	P.troglodytes
Pan_troglodytes	Mir-3617	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-362	14	12	Eutheria	P.troglodytes
Pan_troglodytes	Mir-370	1	1	Boreoeutheria	P.troglodytes
Pan_troglodytes	Mir-374	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-375	1	1	Bilateria	P.troglodytes
Pan_troglodytes	Mir-376	6	5	Eutheria	P.troglodytes
Pan_troglodytes	Mir-378	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-383	1	1	Tetrapoda	P.troglodytes
Pan_troglodytes	Mir-3934	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-423	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-425	1	1	Gnathostomata	P.troglodytes
Pan_troglodytes	Mir-430	51	51	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-431	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-432	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-433	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-448	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-450	3	3	Eutheria	P.troglodytes
Pan_troglodytes	Mir-451	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-452	2	2	Eutheria	P.troglodytes
Pan_troglodytes	Mir-4524	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-455	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-459	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-4677	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-4766	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-483	6	1	Theria	P.troglodytes
Pan_troglodytes	Mir-486	2	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-488	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-489	2	1	Osteichthyes	P.troglodytes
Pan_troglodytes	Mir-490	2	1	Amniota	P.troglodytes
Pan_troglodytes	Mir-491	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-493	4	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-498	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-499	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-504	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-505	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-506	36	32	Eutheria	P.troglodytes
Pan_troglodytes	Mir-511	2	1	Euarchontoglires	P.troglodytes
Pan_troglodytes	Mir-542	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-544	885	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-550	5	3	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-551	2	2	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-574	404	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-576	2	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-577	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-579	2	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-582	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-584	2	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-589	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-590	2	2	Mammalia	P.troglodytes
Pan_troglodytes	Mir-592	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-598	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-599	1	1	Sarcopterygii	P.troglodytes
Pan_troglodytes	Mir-605	2	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-615	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-624	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-628	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-642	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-651	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-652	3	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-6529	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-653	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-670	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-671	2	2	Theria	P.troglodytes
Pan_troglodytes	Mir-6715	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-675	1	1	Theria	P.troglodytes
Pan_troglodytes	Mir-676	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-7	3	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-7180	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-744	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-760	2	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-769	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-770	1	1	Euarchontoglires	P.troglodytes
Pan_troglodytes	Mir-8	5	5	Bilateria	P.troglodytes
Pan_troglodytes	Mir-873	1	1	Mammalia	P.troglodytes
Pan_troglodytes	Mir-874	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-875	1	1	Vertebrata	P.troglodytes
Pan_troglodytes	Mir-876	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-877	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-885	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-887	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-9	3	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-92	6	6	Bilateria	P.troglodytes
Pan_troglodytes	Mir-934	1	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-935	1	1	Eutheria	P.troglodytes
Pan_troglodytes	Mir-944	3	1	Catarrhini	P.troglodytes
Pan_troglodytes	Mir-95	25	4	Eutheria	P.troglodytes
Pan_troglodytes	Mir-96	4	3	Bilateria	P.troglodytes
Pan_troglodytes	Mir-9851	1	1	Eutheria	P.troglodytes
Papio_anubis	Let-7	15	12	Bilateria	P.anubis
Papio_anubis	Mir-1	3	3	Bilateria	P.anubis
Papio_anubis	Mir-10	8	8	Eumetazoa	P.anubis
Papio_anubis	Mir-101	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-103	4	3	Deuterostomia	P.anubis
Papio_anubis	Mir-105	2	2	Eutheria	P.anubis
Papio_anubis	Mir-1180	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-122	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-124	3	3	Bilateria	P.anubis
Papio_anubis	Mir-1247	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1249	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1251	1	1	Theria	P.anubis
Papio_anubis	Mir-126	1	1	Olfactores	P.anubis
Papio_anubis	Mir-127	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1271	11	1	Eutheria	P.anubis
Papio_anubis	Mir-1277	1980	1	Eutheria	P.anubis
Papio_anubis	Mir-128	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-129	2	2	Chordata	P.anubis
Papio_anubis	Mir-1296	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1298	1	1	Eutheria	P.anubis
Papio_anubis	Mir-130	5	5	Vertebrata	P.anubis
Papio_anubis	Mir-1301	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1306	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-1307	1	1	Eutheria	P.anubis
Papio_anubis	Mir-132	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-1323	2	1	Catarrhini	P.anubis
Papio_anubis	Mir-133	3	3	Bilateria	P.anubis
Papio_anubis	Mir-134	1	1	Eutheria	P.anubis
Papio_anubis	Mir-135	3	3	Chordata	P.anubis
Papio_anubis	Mir-136	1	1	Eutheria	P.anubis
Papio_anubis	Mir-137	1	1	Bilateria	P.anubis
Papio_anubis	Mir-138	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-139	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-140	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-142	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-143	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-144	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-145	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-146	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-147	3	1	Vertebrata	P.anubis
Papio_anubis	Mir-148	3	3	Vertebrata	P.anubis
Papio_anubis	Mir-149	1	1	Eutheria	P.anubis
Papio_anubis	Mir-15	8	7	Olfactores	P.anubis
Papio_anubis	Mir-150	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-153	2	2	Bilateria	P.anubis
Papio_anubis	Mir-154	30	30	Eutheria	P.anubis
Papio_anubis	Mir-155	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-17	8	8	Vertebrata	P.anubis
Papio_anubis	Mir-181	6	6	Vertebrata	P.anubis
Papio_anubis	Mir-184	1	1	Bilateria	P.anubis
Papio_anubis	Mir-185	1	1	Eutheria	P.anubis
Papio_anubis	Mir-186	1	1	Mammalia	P.anubis
Papio_anubis	Mir-187	1	1	Osteichthyes	P.anubis
Papio_anubis	Mir-188	3	3	Eutheria	P.anubis
Papio_anubis	Mir-19	3	3	Vertebrata	P.anubis
Papio_anubis	Mir-190	2	2	Bilateria	P.anubis
Papio_anubis	Mir-191	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-1911	1	1	Eutheria	P.anubis
Papio_anubis	Mir-1912	1	1	Eutheria	P.anubis
Papio_anubis	Mir-192	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-193	4	4	Bilateria	P.anubis
Papio_anubis	Mir-194	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-196	3	3	Olfactores	P.anubis
Papio_anubis	Mir-197	1	1	Eutheria	P.anubis
Papio_anubis	Mir-199	4	3	Vertebrata	P.anubis
Papio_anubis	Mir-202	2	1	Vertebrata	P.anubis
Papio_anubis	Mir-203	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-204	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-205	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-208	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-21	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-210	1	1	Bilateria	P.anubis
Papio_anubis	Mir-2114	1	1	Eutheria	P.anubis
Papio_anubis	Mir-214	2	1	Gnathostomata	P.anubis
Papio_anubis	Mir-216	3	2	Bilateria	P.anubis
Papio_anubis	Mir-217	2	1	Chordata	P.anubis
Papio_anubis	Mir-218	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-219	2	2	Bilateria	P.anubis
